1.0 1.0 2.0
1.0 2.0 4.0
1.0 10.0 4.0
3.0 17.0 3.0
3.0 23.0 3.0
3.0 30.0 4.0
3.0 32.0 2.0
3.0 33.0 2.5
3.0 36.0 2.0
3.0 42.0 0.5
3.0 48.0 4.0
3.0 49.0 3.0
3.0 52.0 4.0
3.0 55.0 2.5
3.0 65.0 0.5
3.0 68.0 4.0
3.0 69.0 3.0
3.0 72.0 2.5
3.0 74.0 2.5
3.0 80.0 2.5
3.0 83.0 2.5
3.0 85.0 3.0
3.0 88.0 2.5
3.0 89.0 0.5
3.0 104.0 2.0
3.0 115.0 4.0
3.0 118.0 4.0
3.0 120.0 2.5
3.0 122.0 2.0
3.0 135.0 3.5
3.0 143.0 1.5
3.0 145.0 4.0
3.0 150.0 2.0
3.0 151.0 4.0
3.0 161.0 4.0
3.0 162.0 4.0
3.0 181.0 4.0
3.0 185.0 2.5
3.0 189.0 4.0
3.0 192.0 4.0
3.0 195.0 1.5
3.0 201.0 3.0
5.0 208.0 3.0
7.0 3.0 0.5
7.0 205.0 2.5
7.0 213.0 1.5
11.0 1.0 3.0
12.0 84.0 1.5
12.0 220.0 3.5
13.0 224.0 0.5
13.0 225.0 0.5
13.0 226.0 2.5
13.0 232.0 3.5
14.0 7.0 3.5
14.0 211.0 4.0
15.0 2.0 4.0
16.0 4.0 2.5
16.0 12.0 3.0
19.0 238.0 2.0
20.0 7.0 3.0
21.0 10.0 3.5
21.0 212.0 3.5
21.0 216.0 3.0
21.0 217.0 3.0
21.0 233.0 4.0
21.0 234.0 3.0
21.0 246.0 4.0
21.0 247.0 4.0
21.0 249.0 3.0
21.0 254.0 3.0
22.0 11.0 4.0
22.0 219.0 3.0
23.0 7.0 2.5
25.0 4.0 2.5
25.0 8.0 3.0
25.0 10.0 2.0
25.0 205.0 2.5
25.0 210.0 3.5
25.0 211.0 4.0
25.0 234.0 2.5
25.0 246.0 2.0
25.0 251.0 3.0
25.0 252.0 2.5
26.0 215.0 3.5
27.0 13.0 2.0
27.0 217.0 3.5
27.0 234.0 2.0
27.0 252.0 1.5
27.0 263.0 2.0
28.0 5.0 3.5
28.0 9.0 3.5
28.0 84.0 2.5
28.0 215.0 3.0
28.0 220.0 3.0
28.0 233.0 3.0
28.0 234.0 3.0
28.0 241.0 3.0
28.0 250.0 3.0
28.0 251.0 3.5
